row_index,workflow_history,place_as_recorded,authorized_label,structured_value
676,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Netherlands (?)",Netherlands,http://vocab.getty.edu/tgn/7016845
677,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Northern Netherlands",Netherlands,http://vocab.getty.edu/tgn/7016845
678,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Southern Netherlands",Netherlands|Southern Netherlands,http://vocab.getty.edu/tgn/7016845|http://vocab.getty.edu/tgn/8711669
679,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Tournai, Netherlands",Netherlands|Tournai,http://vocab.getty.edu/tgn/7016845|http://vocab.getty.edu/tgn/7008002
680,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Utrecht",Netherlands|Utrecht,http://vocab.getty.edu/tgn/7016845|http://vocab.getty.edu/tgn/7006926
681,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands; Rhineland (Germany), Northern Netherlands or Rhineland",Netherlands|Rhineland|Germany,http://vocab.getty.edu/tgn/7016845|http://vocab.getty.edu/tgn/7003683|http://vocab.getty.edu/tgn/7000084
682,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Netherlands?,Netherlands,http://vocab.getty.edu/tgn/7016845
683,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Nigeria?,Nigeria,http://vocab.getty.edu/tgn/1000182
684,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",No place,undetermined,http://vocab.getty.edu/tgn/7544559
685,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Northern Europe,Northern Europe,http://vocab.getty.edu/tgn/4003757
686,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Northern France,Northern France,http://vocab.getty.edu/tgn/4004036
687,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Nuremberg,Nuremberg,http://vocab.getty.edu/tgn/7004334
688,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Ottoman Empire,Ottoman Empire,http://vocab.getty.edu/tgn/7024412
689,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Padua,Padua,http://vocab.getty.edu/tgn/7003085
690,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Paris,Paris,http://vocab.getty.edu/tgn/7008038
691,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Peru,Peru,http://vocab.getty.edu/tgn/1000056
692,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Poland,Poland,http://vocab.getty.edu/tgn/7006366
693,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Poland (?),Poland,http://vocab.getty.edu/tgn/7006366
694,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z","Poland, Bohemia",Poland|Bohemia,http://vocab.getty.edu/tgn/7006366|http://vocab.getty.edu/tgn/7006470
695,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Portugal,Portugal,http://vocab.getty.edu/tgn/1000090
696,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z","Portugal, Portugal (?)",Portugal,http://vocab.getty.edu/tgn/1000090
697,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Portugal?,Portugal,http://vocab.getty.edu/tgn/1000090
698,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Prague,Prague,http://vocab.getty.edu/tgn/7006464
699,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z",Rhaetia,Raetia,http://vocab.getty.edu/tgn/7013254
700,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.230506Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.199339700Z","Rngland, England",England,http://vocab.getty.edu/tgn/7002445
701,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.231505400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z","Romania, Braṣow, Romania",Romania|Kronstadt,http://vocab.getty.edu/tgn/1000091|http://vocab.getty.edu/tgn/7004272
702,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.231505400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z",Rome (?),Rome,http://vocab.getty.edu/tgn/7000874
703,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.231505400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z","Rome, Greek Near East",Rome|Greece,http://vocab.getty.edu/tgn/7000874|http://vocab.getty.edu/tgn/1000074
704,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.231505400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z","Rouen (France), Rouen",Rouen|France,http://vocab.getty.edu/tgn/7008929|http://vocab.getty.edu/tgn/1000070
705,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.231505400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z","Rumania?, Wallachia?",Romania|Valahia,http://vocab.getty.edu/tgn/1000091|http://vocab.getty.edu/tgn/7016657
706,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.231505400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z","Russia, Tatarstan, Kazan",Russia|Tatarstan Republic|Kazan',http://vocab.getty.edu/tgn/7002435|http://vocab.getty.edu/tgn/7011524|http://vocab.getty.edu/tgn/7015156
707,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.231505400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z",Santo Domingo,,
708,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z",Scotland,Scotland,http://vocab.getty.edu/tgn/7002444
709,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z","Scotland., Scotland (?)",Scotland,http://vocab.getty.edu/tgn/7002444
710,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z",Serbia,Serbia,http://vocab.getty.edu/tgn/7006669
711,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z",Sinigaglia,Senigallia,http://vocab.getty.edu/tgn/7004008
712,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z",Southern France or Spain,Southern France|Spain,http://vocab.getty.edu/tgn/4004037|http://vocab.getty.edu/tgn/1000095
713,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z","Southern Germany, Southern Germany",South Germany,http://vocab.getty.edu/tgn/4004316
714,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z",Spain,Spain,http://vocab.getty.edu/tgn/1000095
715,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z",Spain (?),Spain,http://vocab.getty.edu/tgn/1000095
716,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z",Spain / Burgos,Spain|Burgos,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7007510
717,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.200339Z",Spain / Catalonia,Spain|Catalonia,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7030216
718,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z",Spain ?,Spain,http://vocab.getty.edu/tgn/1000095
719,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z",Spain or Italy,Spain|Italy,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/1000080
720,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z",Spain or Italy (?),Spain|Italy,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/1000080
721,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z",Spain or Portugal,Spain|Portugal,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/1000090
722,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z",Spain or Portugal ?,Spain|Portugal,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/1000090
723,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z",Spain or southern France,Spain|Southern France,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/4004037
724,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.885966500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Andalucia",Spain|Andalusia,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7024275
725,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Andalusia",Spain|Andalusia,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7024275
726,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Baleo",Spain,http://vocab.getty.edu/tgn/1000095
727,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Castile and León",Spain|Castile|León,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7002784|http://vocab.getty.edu/tgn/7009120
728,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Castile, Spain",Spain|Castile,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7002784
729,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Catalonia",Spain;Catalonia,http://vocab.getty.edu/tgn/1000095;http://vocab.getty.edu/tgn/7030216
730,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Catalonia?",Spain;Catalonia,http://vocab.getty.edu/tgn/1000095;http://vocab.getty.edu/tgn/7030216
731,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Madrid",Spain|Madrid,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7010413
732,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Navarre?",Spain|Navarre,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7002790
733,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Northeastern Spain",Spain,http://vocab.getty.edu/tgn/1000095
734,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Northern Spain",Spain,http://vocab.getty.edu/tgn/1000095
735,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.232502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.505994300Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.886967100Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.201339200Z","Spain, Salamanca",Spain|Salamanca,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7008561
