item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138229473,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T56","manuscript containing Breviary, Visitation, July 2nd",DS5844,https://search.digital-scriptorium.org/catalog/DS5844,Q25031,Q25032,Free Library of Philadelphia,Lewis T56
http://www.wikidata.org/entity/Q138229476,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T57","manuscript containing Breviary, Aug. 6-7",DS5845,https://search.digital-scriptorium.org/catalog/DS5845,Q25034,Q25035,Free Library of Philadelphia,Lewis T57
http://www.wikidata.org/entity/Q138229478,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T58","manuscript containing Breviary, Feast of Saint Lawrence, Aug. 10",DS5846,https://search.digital-scriptorium.org/catalog/DS5846,Q25037,Q25038,Free Library of Philadelphia,Lewis T58
http://www.wikidata.org/entity/Q138229481,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T59","manuscript containing Breviary, Susanna, Aug. 11",DS5847,https://search.digital-scriptorium.org/catalog/DS5847,Q25040,Q25041,Free Library of Philadelphia,Lewis T59
http://www.wikidata.org/entity/Q138229492,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T60","manuscript containing Breviary (non-Roman), Saints Firminus, Cyprian and Justina, Cosmas and Damian, Sept. 26-27",DS5848,https://search.digital-scriptorium.org/catalog/DS5848,Q25043,Q25044,Free Library of Philadelphia,Lewis T60
http://www.wikidata.org/entity/Q138229495,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T61","manuscript containing Breviary, Saint Michael the Archangel, Sept. 29",DS5849,https://search.digital-scriptorium.org/catalog/DS5849,Q25046,Q25047,Free Library of Philadelphia,Lewis T61
http://www.wikidata.org/entity/Q138229496,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T62","manuscript containing Breviary, with neumes",DS5850,https://search.digital-scriptorium.org/catalog/DS5850,Q25049,Q25050,Free Library of Philadelphia,Lewis T62
http://www.wikidata.org/entity/Q138229498,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T63","manuscript containing Breviary, with neumes",DS5851,https://search.digital-scriptorium.org/catalog/DS5851,Q25052,Q25053,Free Library of Philadelphia,Lewis T63
http://www.wikidata.org/entity/Q138229874,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T64",manuscript containing Breviary,DS5852,https://search.digital-scriptorium.org/catalog/DS5852,Q25055,Q25056,Free Library of Philadelphia,Lewis T64
http://www.wikidata.org/entity/Q138229876,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T65",manuscript containing Breviary,DS5853,https://search.digital-scriptorium.org/catalog/DS5853,Q25058,Q25059,Free Library of Philadelphia,Lewis T65
http://www.wikidata.org/entity/Q138229881,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T66",manuscript containing Breviary,DS5854,https://search.digital-scriptorium.org/catalog/DS5854,Q25061,Q25062,Free Library of Philadelphia,Lewis T66
http://www.wikidata.org/entity/Q138229883,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T67","manuscript containing Breviary (not Roman), Saints Cornelius and Cyprian, Saint Ursula and Companions, Sept. 16 and Oct. 21",DS5855,https://search.digital-scriptorium.org/catalog/DS5855,Q25064,Q25065,Free Library of Philadelphia,Lewis T67
http://www.wikidata.org/entity/Q138229891,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T68","manuscript containing Gradual, 4th Sunday of Lent, the day following",DS5856,https://search.digital-scriptorium.org/catalog/DS5856,Q25067,Q25068,Free Library of Philadelphia,Lewis T68
http://www.wikidata.org/entity/Q138229878,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T69",manuscript containing Prayers in honor of virgins,DS5857,https://search.digital-scriptorium.org/catalog/DS5857,Q25070,Q25071,Free Library of Philadelphia,Lewis T69
http://www.wikidata.org/entity/Q138229893,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T70",manuscript containing Gradual or Missal,DS5858,https://search.digital-scriptorium.org/catalog/DS5858,Q25073,Q25074,Free Library of Philadelphia,Lewis T70
http://www.wikidata.org/entity/Q138229894,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T71","manuscript containing Gradual, Holy Saturday until Rogation Days",DS5859,https://search.digital-scriptorium.org/catalog/DS5859,Q25076,Q25077,Free Library of Philadelphia,Lewis T71
http://www.wikidata.org/entity/Q138229897,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T72","manuscript containing Gradual, May 1-3",DS5860,https://search.digital-scriptorium.org/catalog/DS5860,Q25079,Q25080,Free Library of Philadelphia,Lewis T72
http://www.wikidata.org/entity/Q138229899,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T73","manuscript containing Lectionary, Feasts of Saint John the Evangelist and Holy Innocents",DS5861,https://search.digital-scriptorium.org/catalog/DS5861,Q25082,Q25083,Free Library of Philadelphia,Lewis T73
http://www.wikidata.org/entity/Q138229901,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T74","manuscript containing Missal, Gospels and Epistles for Circumcision and Epiphany",DS5862,https://search.digital-scriptorium.org/catalog/DS5862,Q25085,Q25086,Free Library of Philadelphia,Lewis T74
http://www.wikidata.org/entity/Q138229903,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T75","manuscript containing Lectionary, for 4-6 Feriae after Pentecost",DS5863,https://search.digital-scriptorium.org/catalog/DS5863,Q25088,Q25089,Free Library of Philadelphia,Lewis T75
http://www.wikidata.org/entity/Q138229905,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T76","manuscript containing Lectionary: Epistles and Gospels, Annunciation, Visitation",DS5864,https://search.digital-scriptorium.org/catalog/DS5864,Q25091,Q25092,Free Library of Philadelphia,Lewis T76
http://www.wikidata.org/entity/Q138229908,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T77","manuscript containing Lectionary, Sermons on the Assumption of the Blessed Virgin Mary",DS5865,https://search.digital-scriptorium.org/catalog/DS5865,Q25094,Q25095,Free Library of Philadelphia,Lewis T77
http://www.wikidata.org/entity/Q138229918,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T78a","manuscript containing Lectionary, Homily on Matthew 2:19",DS5866,https://search.digital-scriptorium.org/catalog/DS5866,Q25097,Q25098,Free Library of Philadelphia,Lewis T78a
http://www.wikidata.org/entity/Q138229920,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T78b","manuscript containing Lectionary, Homily on Matthew 2:19",DS5867,https://search.digital-scriptorium.org/catalog/DS5867,Q25100,Q25101,Free Library of Philadelphia,Lewis T78b
http://www.wikidata.org/entity/Q138229921,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T79","manuscript containing Lectionary, texts from Habakkuk and Zephaniah",DS5868,https://search.digital-scriptorium.org/catalog/DS5868,Q25103,Q25104,Free Library of Philadelphia,Lewis T79
http://www.wikidata.org/entity/Q138229659,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T80",manuscript containing Evangelistary Fragment,DS5869,https://search.digital-scriptorium.org/catalog/DS5869,Q25106,Q25107,Free Library of Philadelphia,Lewis T80
http://www.wikidata.org/entity/Q138229660,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T81",manuscript containing Document,DS5870,https://search.digital-scriptorium.org/catalog/DS5870,Q25109,Q25110,Free Library of Philadelphia,Lewis T81
http://www.wikidata.org/entity/Q138229665,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T82",manuscript containing Missal (Canon),DS5871,https://search.digital-scriptorium.org/catalog/DS5871,Q25112,Q25113,Free Library of Philadelphia,Lewis T82
http://www.wikidata.org/entity/Q138229668,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T83","manuscript containing Missal (Pater noster), with neumes",DS5872,https://search.digital-scriptorium.org/catalog/DS5872,Q25115,Q25116,Free Library of Philadelphia,Lewis T83
http://www.wikidata.org/entity/Q138229670,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T84","manuscript containing Missal: Ash Wednesday, following Thursday, one other day in Lent",DS5873,https://search.digital-scriptorium.org/catalog/DS5873,Q25118,Q25119,Free Library of Philadelphia,Lewis T84
http://www.wikidata.org/entity/Q138233590,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T85","manuscript containing Missal: Saturday after Ash Wednesday, First Sunday in Lent",DS5874,https://search.digital-scriptorium.org/catalog/DS5874,Q25121,Q25122,Free Library of Philadelphia,Lewis T85
http://www.wikidata.org/entity/Q138229663,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T86","manuscript containing Missal: Ember Saturday, Second Sunday in Lent",DS5875,https://search.digital-scriptorium.org/catalog/DS5875,Q25124,Q25125,Free Library of Philadelphia,Lewis T86
http://www.wikidata.org/entity/Q138229672,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T87","manuscript containing Missal: Ember Saturday, with neumes",DS5876,https://search.digital-scriptorium.org/catalog/DS5876,Q25127,Q25128,Free Library of Philadelphia,Lewis T87
http://www.wikidata.org/entity/Q138229674,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T88","manuscript containing Missal: Second and Third Feriae after the Second Sunday in Lent, with neumes",DS5877,https://search.digital-scriptorium.org/catalog/DS5877,Q25130,Q25131,Free Library of Philadelphia,Lewis T88
http://www.wikidata.org/entity/Q138229680,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T89","manuscript containing Missal: Monday, Tuesday, and Saturday after the Fourth Sunday in Lent",DS5878,https://search.digital-scriptorium.org/catalog/DS5878,Q25133,Q25134,Free Library of Philadelphia,Lewis T89
http://www.wikidata.org/entity/Q138229681,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T90",manuscript containing Missal: Saturday of Passion Week and Palm Sunday,DS5879,https://search.digital-scriptorium.org/catalog/DS5879,Q25136,Q25137,Free Library of Philadelphia,Lewis T90
http://www.wikidata.org/entity/Q138229682,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T91","manuscript containing Missal: Holy Thursday, Good Friday",DS5880,https://search.digital-scriptorium.org/catalog/DS5880,Q25139,Q25140,Free Library of Philadelphia,Lewis T91
http://www.wikidata.org/entity/Q138229684,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T92","manuscript containing Missal: Good Friday, with neumes",DS5881,https://search.digital-scriptorium.org/catalog/DS5881,Q25142,Q25143,Free Library of Philadelphia,Lewis T92
http://www.wikidata.org/entity/Q138229687,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T93","manuscript containing Missal: Holy Saturday, with neumes",DS5882,https://search.digital-scriptorium.org/catalog/DS5882,Q25145,Q25146,Free Library of Philadelphia,Lewis T93
http://www.wikidata.org/entity/Q138229689,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T94","manuscript containing Missal: December 27-28, with neumes",DS5883,https://search.digital-scriptorium.org/catalog/DS5883,Q25148,Q25149,Free Library of Philadelphia,Lewis T94
http://www.wikidata.org/entity/Q138229691,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T95","manuscript containing Missal: January 18, St. Peter's Chair at Rome",DS5884,https://search.digital-scriptorium.org/catalog/DS5884,Q25151,Q25152,Free Library of Philadelphia,Lewis T95
http://www.wikidata.org/entity/Q138229692,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T96","manuscript containing Missal: Friday, Saturday of the Ember Days after Pentecost, Second Sunday after Pentecost",DS5885,https://search.digital-scriptorium.org/catalog/DS5885,Q25154,Q25155,Free Library of Philadelphia,Lewis T96
http://www.wikidata.org/entity/Q138229695,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T97",manuscript containing Missal: Feast of Corpus Christi,DS5886,https://search.digital-scriptorium.org/catalog/DS5886,Q25157,Q25158,Free Library of Philadelphia,Lewis T97
http://www.wikidata.org/entity/Q138229703,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T98",manuscript containing Missal with neumes,DS5887,https://search.digital-scriptorium.org/catalog/DS5887,Q25160,Q25161,Free Library of Philadelphia,Lewis T98
http://www.wikidata.org/entity/Q138229704,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T99","manuscript containing Missal: December 7, Vigil of the Immaculate Conception",DS5888,https://search.digital-scriptorium.org/catalog/DS5888,Q25163,Q25164,Free Library of Philadelphia,Lewis T99
http://www.wikidata.org/entity/Q138229574,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T100",manuscript containing Scholastic Treatise on Baptism,DS5889,https://search.digital-scriptorium.org/catalog/DS5889,Q25166,Q25167,Free Library of Philadelphia,Lewis T100
http://www.wikidata.org/entity/Q138229576,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T101",manuscript containing Missal: July 22-30,DS5890,https://search.digital-scriptorium.org/catalog/DS5890,Q25169,Q25170,Free Library of Philadelphia,Lewis T101
http://www.wikidata.org/entity/Q138229578,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T102","manuscript containing Missal: Sanctoral Cycle, July 30-August 14",DS5891,https://search.digital-scriptorium.org/catalog/DS5891,Q25172,Q25173,Free Library of Philadelphia,Lewis T102
http://www.wikidata.org/entity/Q138229591,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T103",manuscript containing Missal: September 8-16,DS5892,https://search.digital-scriptorium.org/catalog/DS5892,Q25175,Q25176,Free Library of Philadelphia,Lewis T103
http://www.wikidata.org/entity/Q138229593,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T104",manuscript containing Missal,DS5893,https://search.digital-scriptorium.org/catalog/DS5893,Q25178,Q25179,Free Library of Philadelphia,Lewis T104
http://www.wikidata.org/entity/Q138229595,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T105a","manuscript containing Missal: Feasts of St. Caesarius Martyr, All Saints, Dedication of a Church",DS5894,https://search.digital-scriptorium.org/catalog/DS5894,Q25181,Q25182,Free Library of Philadelphia,Lewis T105a
http://www.wikidata.org/entity/Q138229597,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T105b","manuscript containing Missal: Feasts of St. Caesarius Martyr, All Saints, Dedication of a Church",DS5895,https://search.digital-scriptorium.org/catalog/DS5895,Q25184,Q25185,Free Library of Philadelphia,Lewis T105b
http://www.wikidata.org/entity/Q138229582,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T106",manuscript containing Missal: Prayers for Votive Masses,DS5896,https://search.digital-scriptorium.org/catalog/DS5896,Q25187,Q25188,Free Library of Philadelphia,Lewis T106
http://www.wikidata.org/entity/Q138229588,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T107","manuscript containing Missal: Epistle from Jeremiah, Gospel from Luke 8:22-26",DS5897,https://search.digital-scriptorium.org/catalog/DS5897,Q25190,Q25191,Free Library of Philadelphia,Lewis T107
http://www.wikidata.org/entity/Q138229589,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T108","manuscript containing Missal: Votive Masses for the Pope, King, Peace, an Abbot",DS5898,https://search.digital-scriptorium.org/catalog/DS5898,Q25193,Q25194,Free Library of Philadelphia,Lewis T108
http://www.wikidata.org/entity/Q138229599,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T109",manuscript containing Mass Rubrics in Verse,DS5899,https://search.digital-scriptorium.org/catalog/DS5899,Q25196,Q25197,Free Library of Philadelphia,Lewis T109
http://www.wikidata.org/entity/Q138229600,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T110",manuscript containing Mass Rubrics in Verse,DS5900,https://search.digital-scriptorium.org/catalog/DS5900,Q25199,Q25200,Free Library of Philadelphia,Lewis T110
http://www.wikidata.org/entity/Q138233596,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T111",manuscript containing Sacramentary,DS5901,https://search.digital-scriptorium.org/catalog/DS5901,Q25202,Q25203,Free Library of Philadelphia,Lewis T111
