record,recordLabel,dateString,earliestDate,latestDate,languages,genres,subjects
https://catalog.digital-scriptorium.org/entity/Q30676,Ādityahṛdaya (DS7113),circa 1700-1850.,1700,1850,Sanskrit,,"Prayers and devotions|Rāvaṇa (Hindu mythological character)|Hinduism--Prayers and devotions|Hinduism|Epic literature, Sanskrit|Rāma (Hindu deity)|Ādityas (Hindu deities)"
https://catalog.digital-scriptorium.org/entity/Q31111,Ādityahṛdayastotra (DS7258),circa 1700-1850.,1700,1850,Sanskrit,,"Prayers and devotions|Devotional literature, Sanskrit|Sūrya (Hindu deity)|Hinduism--Prayers and devotions|Sun worship|Arjuna (Hindu mythological character)|Krishna (Hindu deity)|Hinduism|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q31114,Ādityahṛdayastotra (DS7259),circa 1700-1850.,1700,1850,Sanskrit,,"Prayers and devotions|Devotional literature, Sanskrit|Sūrya (Hindu deity)|Hinduism--Prayers and devotions|Sun worship|Arjuna (Hindu mythological character)|Krishna (Hindu deity)|Hinduism|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q31129,Ādityahṛdayastotra (DS7264),circa 1700-1850.,1700,1850,Sanskrit,,"Prayers and devotions|Devotional literature, Sanskrit|Sūrya (Hindu deity)|Hinduism--Prayers and devotions|Sun worship|Arjuna (Hindu mythological character)|Krishna (Hindu deity)|Hinduism|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q31138,Ādityahṛdayastotra (DS7267),circa 1700-1850.,1700,1850,Sanskrit,,"Prayers and devotions|Devotional literature, Sanskrit|Sūrya (Hindu deity)|Hinduism--Prayers and devotions|Sun worship|Arjuna (Hindu mythological character)|Krishna (Hindu deity)|Hinduism|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q31141,Ādityahṛdayastotra (DS7268),circa 1700-1850.,1700,1850,Sanskrit,,"Mitra (Hindu deity)|Devotional literature, Sanskrit|Sūrya (Hindu deity)|Hindu hymns, Sanskrit|Prayers and devotions|Hinduism--Prayers and devotions|Sun worship|Arjuna (Hindu mythological character)|Krishna (Hindu deity)|Hinduism"
https://catalog.digital-scriptorium.org/entity/Q32335,Ādityahṛdayastotra (DS7666),circa 1700-1850.,1700,1850,Sanskrit,,"Prayers and devotions|Sūrya (Hindu deity)|Hinduism--Prayers and devotions|Sun worship|Arjuna (Hindu mythological character)|Hindu mantras|Krishna (Hindu deity)|Hinduism|Hindu hymns, Sanskrit|Devotional literature, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q31519,Ādityavrata (DS7394),circa 1700-1850.,1700,1850,Sanskrit,,"Sun|Rites and ceremonies|India|Devotional literature, Sanskrit|Puja (Hinduism)|Sūrya (Hindu deity)|Vratas"
https://catalog.digital-scriptorium.org/entity/Q35497,Ādnīkaprakaraṇa (DS8720),circa 1700-1850.,1700,1850,Sanskrit,,Funeral rites and ceremonies|Rites and ceremonies|India|Fasting--Religious aspects--Hinduism|Hindu law|Dharma|Vratas
https://catalog.digital-scriptorium.org/entity/Q34096,Āgamapradhānamāṇḍūkākhya prakaraṇa (DS8253),circa 1700-1850.,1700,1850,Sanskrit,,"Rites and ceremonies|India|Philosophy, Indic|Advaita|Ātman|Self (Philosophy)|Vedanta|Upanishads. Muṇḍakopaniṣad|Hindu mantras|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33604,Āgamaśāstravivaraṇa (DS8089),circa 1700-1850.,1700,1850,Sanskrit,,"Advaita|Vedanta|Hindu philosophy|Gauḍapādakārikā (Gauḍapāda Ācārya)|Philosophy, Indic"
https://catalog.digital-scriptorium.org/entity/Q34009,Āgamaśāstravivaraṇa (DS8224),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy|Gauḍapādakārikā (Gauḍapāda Ācārya)"
https://catalog.digital-scriptorium.org/entity/Q35620,Āhnikakaumudī (DS8761),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Hindu law|Dharma
https://catalog.digital-scriptorium.org/entity/Q35632,Āhnikaprayoga (DS8765),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Hindu law|Dharma
https://catalog.digital-scriptorium.org/entity/Q32272,Āhnikācāratattva (DS7645),circa 1700-1850.,1700,1850,Sanskrit,,"Rites and ceremonies|India|Hindu law|Dharma|Purity, Ritual--Hinduism"
https://catalog.digital-scriptorium.org/entity/Q36745,Ākhyātaviveka (DS9136),circa 1700-1850.,1700,1850,Sanskrit,,"Logic|India|Nyaya|Philosophy, Indic|Hindu philosophy|Hindu logic"
https://catalog.digital-scriptorium.org/entity/Q37435,Ānandalaharīstotra (DS9366),circa 1700-1850.,1700,1850,Sanskrit,,"Śaivism|Devotional literature, Sanskrit|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q36694,Āraṇyaka (DS9119),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Sacrifice--Hinduism
https://catalog.digital-scriptorium.org/entity/Q32491,Āryāsaptaśatī (DS7718),circa 1700-1850.,1700,1850,Sanskrit,,"Marriage|India|Hindu gods|Siva (Hindu deity)|Family violence|Parvati (Hindu deity)|Erotic literature, Indic|Love poetry, Indic"
https://catalog.digital-scriptorium.org/entity/Q37285,Āryāṣṭottaraśataka (DS9316),circa 1700-1850.,1700,1850,Sanskrit,,"Sanskrit poetry|Aesthetics, Indic|Sanskrit language--Rhetoric"
https://catalog.digital-scriptorium.org/entity/Q35056,Ārādhanaprayoga (DS8573),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|India|Hindu law|Dharma|Hinduism--Rituals|Vishnu (Hindu deity)
https://catalog.digital-scriptorium.org/entity/Q37144,Ārṣarāmāyaṇa (DS9269),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu mythology|Hindu philosophy|Rāma (Hindu deity)"
https://catalog.digital-scriptorium.org/entity/Q37147,Ārṣarāmāyaṇa (DS9270),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu mythology|Hindu philosophy|Rāma (Hindu deity)"
https://catalog.digital-scriptorium.org/entity/Q37150,Ārṣarāmāyaṇa (DS9271),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu mythology|Hindu philosophy|Rāma (Hindu deity)"
https://catalog.digital-scriptorium.org/entity/Q37234,Ārṣarāmāyaṇa (DS9299),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu mythology|Hindu philosophy|Rāma (Hindu deity)"
https://catalog.digital-scriptorium.org/entity/Q37543,Ārṣarāmāyaṇa (DS9402),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu mythology|Hindu philosophy|Rāma (Hindu deity)"
https://catalog.digital-scriptorium.org/entity/Q30934,Āsanavidhi (DS7199),circa 1700-1850.,1700,1850,Sanskrit,,"Rites and ceremonies|India|Siva (Hindu deity)|Caṇḍi (Hindu deity)|Tantric literature|Devotional literature, Sanskrit|Hindu goddesses|Hindu mantras|Kālī (Hindu deity)|Durgā (Hindu deity)"
https://catalog.digital-scriptorium.org/entity/Q33169,Āsavādhikāra (DS7944),circa 1700-1850.,1700,1850,Sanskrit,,"Medicine, Ayurvedic"
https://catalog.digital-scriptorium.org/entity/Q34162,Ātmabodhaṭīkā (DS8275),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedas. Atharvaveda|Self (Philosophy)|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34483,Ātmabodhaṭīkā (DS8382),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedas. Atharvaveda|Self (Philosophy)|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34273,Ātmanātmaviveka (DS8312),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Self (Philosophy)|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34609,Ātmanātmaviveka (DS8424),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Ātman|Self (Philosophy)|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q37225,Ātmapurāṇa (DS9296),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Ātman|Self (Philosophy)|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33793,Ātmaṣaṭka (DS8152),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Self (Philosophy)|Hindu mythology|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34342,Ātmaṣaṭka (DS8335),circa 1700-1850.,1700,1850,Sanskrit|Marathi,,"Philosophy, Indic|Self (Philosophy)|Hindu mythology|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34462,Ātmaṣaṭka (DS8375),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Self (Philosophy)|Hindu mythology|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34492,Ātmaṣaṭkabhāṣya (DS8385),circa 1700-1850.,1700,1850,Sanskrit,,"Upanishads. Aitareyopaniṣad|Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33790,Ātmopaniṣad (DS8151),circa 1700-1850.,1700,1850,Sanskrit,,"Hindu gods|Philosophy, Indic|Ātman|Gods, Vedic|Self (Philosophy)|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34438,Ātmopaniṣad (DS8367),circa 1700-1850.,1700,1850,Sanskrit,,"Recitations|Hindu gods|Philosophy, Indic|Ātman|Gods, Vedic|Self (Philosophy)|Vedas|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33517,Ātmānanda (DS8060),1850.,1850,1850,Sanskrit,,"Philosophy, Indic|Advaita|Self (Philosophy)|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q32209,Āśaucanirṇaya (DS7624),circa 1700-1850.,1700,1850,Sanskrit,,"Hindu women|Hindu law|Dharma|Purity, Ritual--Hinduism|Pregnancy--Religious aspects|Sanskrit language--Grammar"
https://catalog.digital-scriptorium.org/entity/Q32215,Āśaucanirṇaya (DS7626),circa 1700-1850.,1700,1850,Sanskrit,,"Hindu women|Hindu law|Purity, Ritual--Hinduism|Pregnancy--Religious aspects"
https://catalog.digital-scriptorium.org/entity/Q29629,Āśvalāyana gr̥hyasūtram (DS6764),between 1700 and 1850?].,1700,1850,Sanskrit,,Rites and ceremonies|India|Hinduism--Rituals|Gr̥hyasutras
https://catalog.digital-scriptorium.org/entity/Q29593,Āśvalāyana gṛhyasūtram (DS6752),between 1700 and 1850?].,1700,1850,Sanskrit,,Rites and ceremonies|India
https://catalog.digital-scriptorium.org/entity/Q35344,Āśvalāyanadharmaśāstra (DS8669),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Funeral rites and ceremonies|India|Hindu law|Dharma|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q29608,Āśvalāyanagṛhyasūtram (DS6757),between 1700 and 1850?].,1700,1850,Sanskrit,,Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q29641,Āśvalāyanasūtra kalpopaniṣad (DS6768),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Vedic literature
https://catalog.digital-scriptorium.org/entity/Q29695,Āśvalāyanaśrautasūtra (DS6786),between 1700 and 1850?].,1700,1850,Sanskrit,,Texts|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q36688,Āśvalāyanaśrautasūtra (DS9117),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|India|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q37930,Āśvalāyanaśrautasūtra (DS9531),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|India|Sacrifice--Hinduism|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q34807,Āśvalāyanaśākhā śrāddhaprayoga (DS8490),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Funeral rites and ceremonies|Rites and ceremonies|India|Hindu law|Dharma|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q34717,Āśvalāyanopayogyādhāna prakaraṇa (DS8460),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|India|Hindu law|Dharma|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q36619,Āśvinasahasra (DS9094),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Agnihotra (Hindu rite)|Hindu priests
https://catalog.digital-scriptorium.org/entity/Q29575,"āśvalāyanas̋rautasūtra, adhyāyas 2-6 (DS6746)",between 1700 and 1850?].,1700,1850,,,
https://catalog.digital-scriptorium.org/entity/Q33853,Īśāvāsyabhāṣya (DS8172),circa 1700-1850.,1700,1850,Sanskrit,,"Hindu gods|Philosophy, Indic|Hindu philosophy|Advaita|Vedanta|Hindu mantras|Upanishads. Īśopaniṣad"
https://catalog.digital-scriptorium.org/entity/Q34246,Īśāvāsyabhāṣya (DS8303),circa 1700-1850.,1700,1850,Sanskrit,,"Hindu gods|Philosophy, Indic|Advaita|Vedanta|Hindu mantras|Hindu philosophy|Upanishads. Īśopaniṣad"
https://catalog.digital-scriptorium.org/entity/Q60352,İlm-i sarf (DS14423),between 1800 and 1850,1800,1850,Ottoman Turkish,,"Early works|Manuscripts, Turkish|Arabic language--Inflection|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q31705,Śabdakaustubha (DS7456),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35662,Śabdakaustubha (DS8775),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35665,Śabdakaustubha (DS8776),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35668,Śabdakaustubha (DS8777),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35671,Śabdakaustubha (DS8778),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35674,Śabdakaustubha (DS8779),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35677,Śabdakaustubha (DS8780),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35680,Śabdakaustubha (DS8781),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35683,Śabdakaustubha (DS8782),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35686,Śabdakaustubha (DS8783),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35701,Śabdakaustubha (DS8788),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35704,Śabdakaustubha (DS8789),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35707,Śabdakaustubha (DS8790),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35710,Śabdakaustubha (DS8791),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35914,Śabdalakṣaṇa (DS8859),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Gender|Sanskrit language--Grammar|Sanskrit language
https://catalog.digital-scriptorium.org/entity/Q32014,Śabdaratna (DS7559),circa 1700-1850.,1700,1850,Sanskrit,,"Dictionaries|Sanskrit language|Encyclopedias and dictionaries, Sanskrit|Sanskrit language--Grammar"
https://catalog.digital-scriptorium.org/entity/Q35893,Śabdaratna (DS8852),circa 1700-1850.,1700,1850,Sanskrit,,"Dictionaries|Sanskrit language|Encyclopedias and dictionaries, Sanskrit|Sanskrit language--Grammar|Prauḍhamanoramā (Bhaṭṭojī Dīkṣita)"
https://catalog.digital-scriptorium.org/entity/Q37741,Śabdaratna (DS9468),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language|Sanskrit language--Lexicography|Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q35806,Śabdenduśekhara (DS8823),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar|Siddhāntakaumudī (Bhaṭṭojī Dīkṣita)
https://catalog.digital-scriptorium.org/entity/Q35812,Śabdenduśekhara (DS8825),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar|Siddhāntakaumudī (Bhaṭṭojī Dīkṣita)
https://catalog.digital-scriptorium.org/entity/Q35773,Śabdānuśāsana (DS8812),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q36385,Śakticakravibhavaprabhava (DS9016),circa 1700-1850.,1700,1850,Sanskrit,,"Śaivism|Tantrism|Shaktism|Hindu philosophy|Philosophy, Indic"
https://catalog.digital-scriptorium.org/entity/Q36727,Śaktivāda (DS9130),circa 1700-1850.,1700,1850,Sanskrit,,"Nyaya|Philosophy, Indic|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33034,Śakunaprakunaprakāra (DS7899),circa 1700-1850.,1700,1850,Sanskrit,,India|Hindu astrology|Omens--Religious aspects--Hinduism|Divination|Hindu astronomy
https://catalog.digital-scriptorium.org/entity/Q36157,Śakunasaṃgraha (DS8940),circa 1700-1850.,1700,1850,Sanskrit,,India|Hindu astrology|Omens--Religious aspects--Hinduism|Divination|Hindu astronomy
https://catalog.digital-scriptorium.org/entity/Q35389,Śakuntalā (DS8684),circa 1700-1850.,1700,1850,Sanskrit,,"Poetry|Hindu mythology|Love--Religious aspects--Hinduism|Śakuntalā (Hindu mythology)|Orphans|Love poetry, Indic"
https://catalog.digital-scriptorium.org/entity/Q31189,Śanaiścarastavarājastotra (DS7284),circa 1700-1850.,1700,1850,Sanskrit,,"Mythology|Siva (Hindu deity)|Devotional literature, Sanskrit|Hindu astronomy|Vishnu (Hindu deity)|Gaṇeśa (Hindu deity)|Hindu mantras|Saturn (Planet)"
https://catalog.digital-scriptorium.org/entity/Q37081,Śanyaṣṭakastotra (DS9248),circa 1700-1850.,1700,1850,Sanskrit,,"Devotional literature, Sanskrit|Hinduism|Saturn (Planet)|Śani (Hindu deity)"
https://catalog.digital-scriptorium.org/entity/Q36613,Śarabhakavaca (DS9092),circa 1700-1850.,1700,1850,Sanskrit,,"Rites and ceremonies|Śaivism|India|Devotional literature, Sanskrit|Tantrism|Hindu mantras|Amulets (Hinduism)"
https://catalog.digital-scriptorium.org/entity/Q29923,Śarabhamahāmantra (DS6862),17--].,1750,1850,Sanskrit,,Tantrism|Hindu mantras
https://catalog.digital-scriptorium.org/entity/Q29677,Śatarudrīya (DS6780),between 1700 and 1850?].,1700,1850,,,
https://catalog.digital-scriptorium.org/entity/Q36550,Śatarudrīyamahātma (DS9071),circa 1700-1850.,1700,1850,Sanskrit,,"Prayers and devotions|Śaivism|Siva (Hindu deity)|Devotional literature, Sanskrit|Kārttikeya (Hindu deity)|Tantrism|Hinduism--Prayers and devotions|Hinduism|Rudra (Hindu deity)"
https://catalog.digital-scriptorium.org/entity/Q34582,Śataślokī (DS8415),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33712,Śikṣopaniṣad (DS8125),circa 1700-1850.,1700,1850,Sanskrit,,"Brahman|Hindu mantras|Vedas|Recitations|Philosophy, Indic|Self (Philosophy)|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q32023,Śikṣā (DS7562),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q36670,Śikṣā (DS9111),circa 1700-1850.,1700,1850,Sanskrit,,Vedāṅgas|Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q36709,Śikṣā (DS9124),circa 1700-1850.,1700,1850,Sanskrit,,Hindu astrology|Hindu astronomy|Vedāṅgas|Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q36718,Śikṣā (DS9127),circa 1700-1850.,1700,1850,Sanskrit,,Vedāṅgas|Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q33373,Śikṣābrahmavidyābhṛgu (DS8012),circa 1700-1850.,1700,1850,Sanskrit,,"Rites and ceremonies|India|Philosophy, Indic|Ātman|Brahman|Self (Philosophy)|Hindu mantras|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q37870,Śikṣācatuṣṭa (DS9511),circa 1700-1850.,1700,1850,Sanskrit,,"Rites and ceremonies|India|Vedāṅgas|Hindu hymns, Sanskrit|Sanskrit language--Grammar"
https://catalog.digital-scriptorium.org/entity/Q36814,Śiromaṇi (DS9159),circa 1700-1850.,1700,1850,Sanskrit,,"Logic|Philosophy|India|Nyaya|Philosophy, Indic|Inference|Hindu philosophy|Hindu logic|Tattvacintāmaṇi (Gaṅgeśa)"
https://catalog.digital-scriptorium.org/entity/Q37711,Śiromaṇi (DS9458),circa 1700-1850.,1700,1850,Sanskrit,,"Logic|India|Nyaya|Philosophy, Indic|Hindu philosophy|Hindu logic|Tattvacintāmaṇi (Gaṅgeśa)"
https://catalog.digital-scriptorium.org/entity/Q37720,Śiromaṇi (DS9461),circa 1700-1850.,1700,1850,Sanskrit,,"India|Philosophy, Indic|Logic|Nyaya|Hindu philosophy|Hindu logic|Tattvacintāmaṇi (Gaṅgeśa)"
https://catalog.digital-scriptorium.org/entity/Q30895,Śivagītā (DS7186),circa 1700-1850.,1700,1850,Sanskrit,,Siva (Hindu deity)|Dharma|Hindu mythology|Rāma (Hindu deity)
https://catalog.digital-scriptorium.org/entity/Q31552,Śivakavaca (DS7405),circa 1700-1850.,1700,1850,Sanskrit,,"Śaivism|Siva (Hindu deity)|Devotional literature, Sanskrit|Amulets (Hinduism)"
